goodreads_book_id,authors,original_publication_year,original_title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,description,check_alphabet,check_alternate
2956,"Mark Twain, John Seelye, Guy Cardwell",1884.0,The Adventures of Huckleberry Finn,3.8,28467,76630,255722,344356,296316,"['A', 'nineteenthcentury', 'boy', 'Mississippi', 'River', 'town', 'recounts', 'adventures', 'travels', 'river', 'runaway', 'slave', 'encountering', 'family', 'involved', 'feud', 'two', 'scoundrels', 'pretending', 'royalty', 'Tom', 'Sawyers', 'aunt', 'mistakes', 'Tom']",True,False
24178,"E.B. White, Garth Williams, Rosemary Wells",1952.0,Charlotte's Web,4.15,18450,41124,191415,346090,487763,"['Some', 'Pig', 'Humble', 'Radiant', 'These', 'words', 'Charlottes', 'Web', 'high', 'Zuckermans', 'barn', 'Charlottes', 'spiderweb', 'tells', 'feelings', 'little', 'pig', 'named', 'Wilbur', 'simply', 'wants', 'friend', 'They', 'also', 'express', 'love', 'girl', 'named', 'Fern', 'saved', 'Wilburs', 'life', 'born', 'runt', 'litter']",True,False
1618,Mark Haddon,2003.0,The Curious Incident of the Dog in the Night-Time,3.85,21049,58117,218218,355925,262481,"['Although', 'gifted', 'superbly', 'logical', 'brain', 'fifteenyearold', 'Christopher', 'everyday', 'interactions', 'admonishments', 'little', 'meaning', 'He', 'lives', 'patterns', 'rules', 'diagram', 'kept', 'pocket', 'Then', 'one', 'day', 'neighbors', 'dog', 'Wellington', 'killed', 'carefully', 'constructive', 'universe', 'threatened', 'Christopher', 'sets', 'solve', 'murder', 'style', 'favourite', 'logical', 'detective', 'Sherlock', 'Holmes', 'What', 'follows', 'makes', 'novel', 'funny', 'poignant', 'fascinating', 'portrayal', 'person', 'whose', 'curse', 'blessing', 'mind', 'perceives', 'world', 'entirely', 'literally']",True,False
119322,Philip Pullman,1995.0,Northern Lights,3.94,38382,64591,198764,313147,380030,"['Can', 'one', 'small', 'girl', 'make', 'difference', 'great', 'terrible', 'endeavors', 'This', 'Lyra', 'savage', 'schemer', 'liar', 'fierce', 'true', 'champion', 'Roger', 'Asriel', 'could', 'wantbut', 'Lyra', 'doesnt', 'know', 'help', 'one', 'betray']",True,False
10917,Jodi Picoult,2004.0,My Sister's Keeper,4.06,17547,42763,162573,314003,350994,"['A', 'provocative', 'novel', 'raises', 'important', 'ethical', 'issues', 'My', 'Sisters', 'Keeper', 'story', 'one', 'familys', 'struggle', 'survival', 'human', 'costs', 'stunning', 'parable', 'time']",True,False
4981,Kurt Vonnegut Jr.,1969.0,"Slaughterhouse-Five, or The Children's Crusade: A Duty-Dance with Death ",4.06,24964,45518,152442,300948,367890,"['Selected', 'Modern', 'Library', 'one', '100', 'best', 'novels', 'time', 'SlaughterhouseFive', 'American', 'classic', 'one', 'worlds', 'great', 'antiwar', 'books', 'Centering', 'infamous', 'firebombing', 'Dresden', 'Billy', 'Pilgrims', 'odyssey', 'time', 'reflects', 'mythic', 'journey', 'fractured', 'lives', 'search', 'meaning', 'fear']",True,False
18405,Margaret Mitchell,1936.0,Gone with the Wind,4.28,19996,33136,116160,234290,493721,"['Margaret', 'Mitchells', 'monumental', 'epic', 'South', 'Pulitzer', 'Prize', 'gave', 'rise', 'popular', 'motion', 'picture', 'time', 'inspired', 'sequel', 'became', 'fastest', 'selling', 'novel', 'century', 'It', 'one', 'popular', 'books', 'ever', 'written', '28', 'million', 'copies', 'book', 'sold', '37', 'countries', 'Today', '60', 'years', 'initial', 'publication', 'achievements', 'unparalleled', 'remains', 'revered', 'American', 'saga', 'beloved', 'work', 'American', 'writerback', 'cover']",True,False
11735983,Veronica Roth,2012.0,Insurgent,4.07,10641,44620,182131,339977,369969,"['Triss', 'initiation', 'day', 'marked', 'celebration', 'victory', 'chosen', 'faction', 'instead', 'day', 'ended', 'unspeakable', 'horrors', 'War', 'looms', 'conflict', 'factions', 'ideologies', 'grows', 'And', 'times', 'war', 'sides', 'must', 'chosen', 'secrets', 'emerge', 'choices', 'become', 'even', 'irrevocable—and', 'even', 'powerful', 'Transformed', 'decisions', 'also', 'haunting', 'grief', 'guilt', 'radical', 'new', 'discoveries', 'shifting', 'relationships', 'Tris', 'must', 'fully', 'embrace', 'Divergence', 'even', 'know', 'may', 'lose']",True,False
375802,Orson Scott Card,1985.0,Ender's Game,4.3,15330,27612,103439,264207,462829,"['But', 'Ender', 'result', 'experiment', 'The', 'war', 'Buggers', 'raging', 'hundred', 'years', 'quest', 'perfect', 'general', 'underway', 'almost', 'long', 'Enders', 'two', 'older', 'siblings', 'Peter', 'Valentine', 'every', 'bit', 'unusual', 'different', 'ways', 'While', 'Peter', 'uncontrollably', 'violent', 'Valentine', 'nearly', 'lacks', 'capability', 'violence', 'altogether', 'Neither', 'found', 'suitable', 'militarys', 'purpose', 'But', 'driven', 'jealousy', 'Ender', 'inbred', 'drive', 'power', 'Peter', 'seeks', 'control', 'political', 'process', 'become', 'ruler', 'Valentines', 'abilities', 'turn', 'toward', 'subtle', 'control', 'beliefs', 'commoner', 'elite', 'alike', 'powerfully', 'convincing', 'essays', 'Hiding', 'youth', 'identities', 'behind', 'anonymity', 'computer', 'networks', 'two', 'begin', 'working', 'together', 'shape', 'destiny', 'Earthan', 'Earth', 'future', 'brother', 'Ender', 'fails']",True,False
11588,Stephen King,1977.0,The Shining,4.17,18487,28981,123862,277393,382158,"['Jack', 'Torrances', 'new', 'job', 'Overlook', 'Hotel', 'perfect', 'chance', 'fresh', 'start', 'As', 'offseason', 'caretaker', 'atmospheric', 'old', 'hotel', 'hell', 'plenty', 'time', 'spend', 'reconnecting', 'family', 'working', 'writing', 'But', 'harsh', 'winter', 'weather', 'sets', 'idyllic', 'location', 'feels', 'ever', 'remoteand', 'sinister', 'And', 'one', 'notice', 'strange', 'terrible', 'forces', 'gathering', 'around', 'Overlook', 'Danny', 'Torrance', 'uniquely', 'gifted', 'fiveyearold']",True,False
1656001,Stephenie Meyer,2008.0,The Host,3.84,44215,62501,154906,227180,288758,"['As', 'Melanie', 'fills', 'Wanderers', 'thoughts', 'visions', 'Jared', 'human', 'still', 'lives', 'hiding', 'Wanderer', 'begins', 'yearn', 'man', 'shes', 'never', 'met', 'Reluctant', 'allies', 'Wanderer', 'Melanie', 'set', 'search', 'man', 'love']",True,False
38709,"Louis Sachar, Louis Sachar",1998.0,Holes,3.93,15495,43786,176946,269153,259257,"['Stanley', 'Yelnats', 'curse', 'A', 'curse', 'began', 'nogooddirtyrotten', 'pigstealinggreatgreatgrandfather', 'since', 'followed', 'generations', 'Yelnats', 'Now', 'Stanley', 'unjustly', 'sent', 'boys', 'detention', 'center', 'Camp', 'Green', 'Lake', 'warden', 'makes', 'boys', 'build', 'character', 'spending', 'day', 'every', 'day', 'digging', 'holes', 'five', 'feet', 'wide', 'five', 'feet', 'deep', 'It', 'doesnt', 'take', 'long', 'Stanley', 'realize', 'theres', 'character', 'improvement', 'going', 'Camp', 'Green', 'Lake', 'The', 'boys', 'digging', 'holes', 'warden', 'looking', 'something', 'Stanley', 'tries', 'dig', 'truth', 'inventive', 'darkly', 'humorous', 'tale', 'crime', 'punishment—and', 'redemption']",True,False
5139,Lauren Weisberger,2003.0,The Devil Wears Prada,3.7,24231,58323,192366,226675,178250,"['THE', 'DEVIL', 'WEARS', 'PRADA', 'gives', 'rich', 'hilarious', 'new', 'meaning', 'complaints', '“', 'The', 'Boss', 'Hell', '”', 'Narrated', 'Andrea', '’', 'smart', 'refreshingly', 'disarming', 'voice', 'traces', 'deep', 'dark', 'devilish', 'view', 'life', 'top', 'hinted', 'gossip', 'columns', 'Cosmopolitans', 'trendiest', 'cocktail', 'parties', 'From', 'sending', 'latest', 'notyetinstores', 'Harry', 'Potter', 'Miranda', '’', 'children', 'Paris', 'private', 'jet', 'locating', 'unnamed', 'antique', 'store', 'Miranda', 'point', 'admired', 'vintage', 'dresser', 'serving', 'lattes', 'Miranda', 'precisely', 'piping', 'hot', 'temperature', 'prefers', 'Andrea', 'sorely', 'tested', 'every', 'day—and', 'often', 'late', 'night', 'orders', 'barked', 'phone', 'She', 'puts', 'keeping', 'eyes', 'prize', 'recommendation', 'Miranda', 'get', 'Andrea', 'top', 'job', 'magazine', 'choosing', 'As', 'things', 'escalate', 'merely', 'unacceptable', 'downright', 'outrageous', 'however', 'Andrea', 'begins', 'realize', 'job', 'million', 'girls', 'would', 'die', 'may', 'kill', 'And', 'even', 'survives', 'decide', 'whether', 'job', 'worth', 'price', 'soul']",True,False
157993,"Antoine de Saint-Exupéry, Richard Howard, Dom Marcos Barbosa, Melina Karakosta",1946.0,Le Petit Prince,4.28,15039,32866,114714,228440,468227,"['Moral', 'allegory', 'spiritual', 'autobiography', 'The', 'Little', 'Prince', 'translated', 'book', 'French', 'language', 'With', 'timeless', 'charm', 'tells', 'story', 'little', 'boy', 'leaves', 'safety', 'tiny', 'planet', 'travel', 'universe', 'learning', 'vagaries', 'adult', 'behaviour', 'series', 'extraordinary', 'encounters', 'His', 'personal', 'odyssey', 'culminates', 'voyage', 'Earth', 'adventures']",True,False
7445,Jeannette Walls,2005.0,The Glass Castle,4.24,7901,18922,85191,227750,298102,"['Jeannette', 'Walls', 'grew', 'parents', 'whose', 'ideals', 'stubborn', 'nonconformity', 'curse', 'salvation', 'Rex', 'Rose', 'Mary', 'Walls', 'four', 'children', 'In', 'beginning', 'lived', 'like', 'nomads', 'moving', 'among', 'Southwest', 'desert', 'towns', 'camping', 'mountains', 'Rex', 'charismatic', 'brilliant', 'man', 'sober', 'captured', 'childrens', 'imagination', 'teaching', 'physics', 'geology', 'embrace', 'life', 'fearlessly', 'Rose', 'Mary', 'painted', 'wrote', 'couldnt', 'stand', 'responsibility', 'providing', 'family', 'called', 'excitement', 'addict', 'Cooking', 'meal', 'would', 'consumed', 'fifteen', 'minutes', 'appeal', 'could', 'make', 'painting', 'might', 'last', 'forever']",True,False
7677,Michael Crichton,1990.0,Jurassic Park,3.96,15736,34222,138327,231583,230615,"['Parque', 'jurásico', 'la', 'novela', 'más', 'célebre', 'de', 'Michael', 'Crichton', 'una', 'de', 'las', 'más', 'leídas', 'en', 'los', 'últimos', 'años', 'fue', 'adaptada', 'al', 'cine', 'por', 'Steven', 'Spielberg', 'en', 'una', 'película', 'que', 'se', 'convirtió', 'en', 'el', 'gran', 'acontecimiento', 'cinematográfico', 'de', '1993', 'en', 'el', 'origen', 'del', 'fenómeno', 'de', 'masas', 'llamado', '«', 'dinomanía', '»']",True,False
32542,John Grisham,1989.0,A Time to Kill,4.03,12106,25938,122675,218617,229488,"['The', 'life', 'tenyearold', 'girl', 'shattered', 'two', 'drunken', 'remorseless', 'young', 'men', 'The', 'mostly', 'white', 'town', 'reacts', 'shock', 'horror', 'inhuman', 'crime', 'Until', 'black', 'father', 'acquires', 'assault', 'rifle', 'takes', 'matters', 'hands']",True,False
1617,"Elie Wiesel, Marion Wiesel",1958.0,Un di Velt Hot Geshvign,4.3,7761,18539,90575,230227,360777,"['Born', 'town', 'Sighet', 'Transylvania', 'Elie', 'Wiesel', 'teenager', 'family', 'taken', 'home', '1944', 'Auschwitz', 'concentration', 'camp', 'Buchenwald', 'Night', 'terrifying', 'record', 'Elie', 'Wiesels', 'memories', 'death', 'family', 'death', 'innocence', 'despair', 'deeply', 'observant', 'Jew', 'confronting', 'absolute', 'evil', 'man', 'This', 'new', 'translation', 'wife', 'frequent', 'translator', 'Marion', 'Wiesel', 'corrects', 'important', 'details', 'presents', 'accurate', 'rendering', 'English', 'Elie', 'Wiesels', 'testimony', 'happened', 'camps', 'unforgettable', 'message', 'horror', 'must', 'never', 'allowed', 'happen']",True,False
21787,William Goldman,1973.0,The Princess Bride,4.25,12883,21641,89236,196047,338235,"['As', 'boy', 'William', 'Goldman', 'claims', 'loved', 'hear', 'father', 'read', 'S', 'Morgenstern', 'classic', 'The', 'Princess', 'Bride', 'But', 'grownup', 'discovered', 'boring', 'parts', 'left', 'good', 'old', 'Dads', 'recitation', 'good', 'parts', 'reached', 'ears']",True,False
1202,"Steven D. Levitt, Stephen J. Dubner",2005.0,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.93,14586,26538,115789,216316,176072,"['These', 'may', 'sound', 'like', 'typical', 'questions', 'economist', 'ask', 'But', 'Steven', 'D', 'Levitt', 'typical', 'economist', 'He', 'much', 'heralded', 'scholar', 'studies', 'stuff', 'riddles', 'everyday', 'life', 'cheating', 'crime', 'sports', 'child', 'rearing', 'whose', 'conclusions', 'regularly', 'turn', 'conventional', 'wisdom', 'head', 'He', 'usually', 'begins', 'mountain', 'data', 'simple', 'unasked', 'question', 'Some', 'questions', 'concern', 'lifeanddeath', 'issues', 'others', 'admittedly', 'freakish', 'quality', 'Thus', 'new', 'field', 'study', 'contained', 'book', 'freakonomics']",True,False
320,"Gabriel García Márquez, Gregory Rabassa",1967.0,Cien años de soledad,4.04,27340,37646,87675,155809,267197,"['The', 'brilliant', 'bestselling', 'landmark', 'novel', 'tells', 'story', 'Buendia', 'family', 'chronicles', 'irreconcilable', 'conflict', 'desire', 'solitude', 'need', 'love—in', 'rich', 'imaginative', 'prose', 'come', 'define', 'entire', 'genre', 'known', 'magical', 'realism']",True,False
13536860,E.L. James,2012.0,Fifty Shades Freed,3.88,39079,55691,109963,140304,265079,"['Now', 'Ana', 'Christian', 'all—love', 'passion', 'intimacy', 'wealth', 'world', 'possibilities', 'future', 'But', 'Ana', 'knows', 'loving', 'Fifty', 'Shades', 'easy', 'together', 'pose', 'challenges', 'neither', 'would', 'anticipate', 'Ana', 'must', 'somehow', 'learn', 'share', 'Christian', '’', 'opulent', 'lifestyle', 'without', 'sacrificing', 'identity', 'And', 'Christian', 'must', 'overcome', 'compulsion', 'control', 'wrestles', 'demons', 'tormented', 'past']",True,False
5060378,"Stieg Larsson, Reg Keeland",2006.0,Flickan som lekte med elden,4.22,4623,15781,91021,258236,279592,"['Mikael', 'Blomkvist', 'crusading', 'publisher', 'magazine', 'Millennium', 'decided', 'run', 'story', 'expose', 'extensive', 'sex', 'trafficking', 'operation', 'On', 'eve', 'publication', 'two', 'reporters', 'responsible', 'article', 'murdered', 'fingerprints', 'found', 'murder', 'weapon', 'belong', 'friend', 'troubled', 'genius', 'hacker', 'Lisbeth', 'Salander', 'Blomkvist', 'convinced', 'Salander', '’', 'innocence', 'plunges', 'investigation', 'Meanwhile', 'Salander', 'drawn', 'murderous', 'game', 'cat', 'mouse', 'forces', 'face', 'dark', 'past']",True,False
11857408,E.L. James,2011.0,Fifty Shades Darker,3.87,37245,58935,114203,150906,262051,"['Daunted', 'singular', 'sexual', 'tastes', 'dark', 'secrets', 'beautiful', 'tormented', 'young', 'entrepreneur', 'Christian', 'Grey', 'Anastasia', 'Steele', 'broken', 'relationship', 'start', 'new', 'career', 'Seattle', 'publishing', 'house', 'But', 'desire', 'Christian', 'still', 'dominates', 'every', 'waking', 'thought', 'proposes', 'new', 'arrangement', 'Anastasia', 'resist', 'They', 'rekindle', 'searing', 'sensual', 'affair', 'Anastasia', 'learns', 'harrowing', 'past', 'damaged', 'driven', 'demanding', 'Fifty', 'Shades', 'While', 'Christian', 'wrestles', 'inner', 'demons', 'Anastasia', 'must', 'confront', 'anger', 'envy', 'women', 'came', 'make', 'important', 'decision', 'life', 'Erotic', 'sparkling', 'suspenseful', 'Fifty', 'Shades', 'Darker', 'irresistibly', 'addictive', 'second', 'part', 'Fifty', 'Shades', 'trilogy']",True,False
4137,David Sedaris,2000.0,Me Talk Pretty One Day,3.97,19718,29034,93427,178021,194076,"['David', 'Sedaris', 'move', 'Paris', 'New', 'York', 'inspired', 'hilarious', 'pieces', 'including', 'title', 'essay', 'attempts', 'learn', 'French', 'sadistic', 'teacher', 'declares', 'every', 'day', 'spent', 'like', 'caesarean', 'section', 'His', 'family', 'another', 'inspiration', 'You', 'Cant', 'Kill', 'Rooster', 'portrait', 'brother', 'talks', 'incessant', 'hiphop', 'slang', 'bewildered', 'father', 'And', 'one', 'hones', 'finer', 'fury', 'response', 'modern', 'annoyances', 'restaurant', 'meals', 'presented', 'ludicrous', 'towers', 'food', 'cashiers', 'sixinch', 'fingernails']",True,False
7126,"Alexandre Dumas, Robin Buss",1844.0,Le Comte de Monte-Cristo,4.21,10381,22482,89980,183142,295235,"['In', '1815', 'Edmond', 'Dantès', 'young', 'successful', 'merchant', 'sailor', 'recently', 'granted', 'succession', 'erstwhile', 'captain', 'Leclère', 'returns', 'Marseille', 'marry', 'Catalan', 'fiancée', 'Mercédès', 'Thrown', 'prison', 'crime', 'committed', 'Edmond', 'Dantès', 'confined', 'grim', 'fortress', 'If', 'There', 'learns', 'great', 'hoard', 'treasure', 'hidden', 'Isle', 'Monte', 'Cristo', 'becomes', 'determined', 'escape', 'also', 'unearth', 'treasure', 'use', 'plot', 'destruction', 'three', 'men', 'responsible', 'incarceration']",True,False
6288,Cormac McCarthy,2006.0,The Road,3.95,20086,36561,100989,190823,207328,"['A', 'father', 'son', 'walk', 'alone', 'burned', 'America', 'Nothing', 'moves', 'ravaged', 'landscape', 'save', 'ash', 'wind', 'It', 'cold', 'enough', 'crack', 'stones', 'snow', 'falls', 'gray', 'The', 'sky', 'dark', 'Their', 'destination', 'coast', 'although', '’', 'know', 'anything', 'awaits', 'They', 'nothing', 'pistol', 'defend', 'lawless', 'bands', 'stalk', 'road', 'clothes', 'wearing', 'cart', 'scavenged', 'food—and']",True,False
18710190,Veronica Roth,2013.0,Allegiant,3.63,31626,78366,176061,192785,184388,"['But', 'Triss', 'new', 'reality', 'even', 'alarming', 'one', 'left', 'behind', 'Old', 'discoveries', 'quickly', 'rendered', 'meaningliess', 'Explosive', 'new', 'truths', 'change', 'hearts', 'loves', 'And', 'Tris', 'must', 'battle', 'comprehend', 'complexities', 'human', 'nature', 'facing', 'impossible', 'choices', 'courage', 'allegiance', 'sacrifice', 'love']",True,False
9418327,Tina Fey,2011.0,Bossypants,3.94,14842,31761,129390,230080,203187,"['She', 'seen', 'dreams', 'come', 'true']",True,False
3473,Nicholas Sparks,1999.0,A Walk to Remember,4.15,10640,24094,94327,169650,260870,"['A', 'quiet', 'girl', 'always', 'carried', 'Bible', 'schoolbooks', 'Jamie', 'seemed', 'content', 'living', 'world', 'apart', 'teens', 'She', 'took', 'care', 'widowed', 'father', 'rescued', 'hurt', 'animals', 'helped', 'local', 'orphanage', 'No', 'boy', 'ever', 'asked', 'Landon', 'would', 'never', 'dreamed']",True,False
9416,Sophie Kinsella,2000.0,Confessions of a Shopaholic,3.61,30705,56949,156636,166927,146787,"['Finally', 'story', 'arises', 'Becky', 'actually', 'cares', 'frontpage', 'article', 'catalyzes', 'chain', 'events', 'transform', 'life—and', 'lives', 'around', 'her—forever']",True,False
24280,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862.0,Les Misérables,4.14,15225,25914,87461,167385,264147,"['Introducing', 'one', 'famous', 'characters', 'literature', 'Jean', 'Valjean—the', 'noble', 'peasant', 'imprisoned', 'stealing', 'loaf', 'bread—Les', 'Misérables', 'ranks', 'among', 'greatest', 'novels', 'time', 'In', 'Victor', 'Hugo', 'takes', 'readers', 'deep', 'Parisian', 'underworld', 'immerses', 'battle', 'good', 'evil', 'carries', 'barricades', 'uprising', '1832', 'breathtaking', 'realism', 'unsurpassed', 'modern', 'prose', 'Within', 'dramatic', 'story', 'themes', 'capture', 'intellect', 'emotions', 'crime', 'punishment', 'relentless', 'persecution', 'Valjean', 'Inspector', 'Javert', 'desperation', 'prostitute', 'Fantine', 'amorality', 'rogue', 'Thénardier', 'universal', 'desire', 'escape', 'prisons', 'minds', 'Les', 'Misérables', 'gave', 'Victor', 'Hugo', 'canvas', 'upon', 'portrayed', 'criticism', 'French', 'political', 'judicial', 'systems', 'portrait', 'resulted', 'larger', 'life', 'epic', 'scope—an', 'extravagant', 'spectacle', 'dazzles', 'senses', 'even', 'touches', 'heart']",True,False
